ID,Owner,Name,Position,Start,End,Salary
-1,Jason,A.J. Brown,WR,2024,2026,$169
-1,,A.T. Perry,WR,FA,2023,
-1,,A'Shawn Robinson,DL,FA,2024,
-1,,Aaron Donald,DL,FA,2023,
-1,Quinn,Aaron Jones,RB,2025,2025,$68
-1,Mike,Aaron Rodgers,QB,2025,2025,$35
-1,,Abdul Carter,DL/LB,FA,2025,
-1,,Adam Thielen,WR,FA,2025,
-1,,Adonai Mitchell,WR,FA,2025,
-1,Mike,Aidan Hutchinson,DL,2025,2026,$11
-1,,Aidan O'Connell,QB,FA,2024,
-1,Keyon,AJ Barner,TE,FA,2025,$1
-1,,AJ Dillon,RB,FA,2025,
-1,Luke,Alec Pierce,WR,2025,2027,$3
-1,Patrick,Alex Anzalone,LB,FA,2025,$1
-1,,Alex Highsmith,DL/LB,FA,2025,
-1,Luke,Alex Singleton,LB,2025,2026,$9
-1,,Alexander Mattison,RB,FA,2024,
-1,,Allen Lazard,WR,FA,2024,
-1,,Allen Robinson,WR,FA,2023,
-1,,Alontae Taylor,DB,FA,2024,
-1,Mitch,Alvin Kamara,RB,2025,2025,$79
-1,,Amari Cooper,WR,FA,2025,
-1,,Amari Rodgers,WR,FA,2023,
-1,,Ameer Abdullah,RB,FA,2024,
-1,Quinn,Amon-Ra St. Brown,WR,2024,2025,$215
-1,,Andre Cisco,DB,FA,2024,
-1,Luke,Andrei Iosivas,WR,FA,2025,$8
-1,Justin,Andrew van Ginkel,LB,2025,2025,$4
-1,,Andy Dalton,QB,FA,2025,
-1,,Anthony Richardson,QB,FA,2025,
-1,Koci/Mueller,Antoine Winfield,DB,2025,2027,$2
-1,Brett,Antonio Gibson,RB,2023,2025,$8
-1,,Antonio Johnson,DB,FA,2024,
-1,,Arden Key,DL/LB,FA,2024,
-1,Mitch,Ashton Jeanty,RB,2025,2027,$21
-1,Koci/Mueller,Audric Estime,RB,FA,2025,$6
-1,,Austin Ekeler,RB,FA,2025,
-1,,Austin Hooper,TE,FA,2024,
-1,,Austin Seibert,K,FA,2024,
-1,,Azeez Al-Shaair,LB,FA,2025,
-1,,Bailey Zappe,QB,FA,2024,
-1,Mike,Baker Mayfield,QB,2025,2027,$163
-1,Keyon,Barrett Carter,LB,FA,2025,$1
-1,,Ben Sinnott,TE,FA,2025,
-1,Mike,Bhayshul Tuten,RB,2025,2027,$11
-1,Quinn,Bijan Robinson,RB,2023,2025,$25
-1,Quinn,Blake Cashman,LB,FA,2025,$9
-1,Brett,Blake Corum,RB,2024,2026,$12
-1,,Blake Grupe,K,FA,2024,
-1,Brett,Bo Nix,QB,2024,2026,$40
-1,Justin,Bobby Okereke,LB,2025,2025,$4
-1,Koci/Mueller,Bobby Wagner,LB,2025,2025,$2
-1,,Boye Mafe,DL/LB,FA,2023,
-1,,Braden Fiske,DL,FA,2025,
-1,,Bradley Chubb,DL/LB,FA,2023,
-1,Justin,Brady Cook,QB,FA,2025,$1
-1,Schexes,Braelon Allen,RB,2024,2026,$6
-1,,Brandin Cooks,WR,FA,2024,
-1,Mike,Brandon Aiyuk,WR,2023,2025,$50
-1,,Brandon Allen,QB,FA,2024,
-1,Keyon,Brandon Aubrey,K,2024,2026,$7
-1,,Brandon Codrington,DB,FA,2024,
-1,Keyon,Brandon Jones,DB,2025,2025,$1
-1,Brett,Brandon McManus,K,2025,2025,$1
-1,,Brandon Powell,WR,FA,2023,
-1,,Brandon Stephens,DB,FA,2024,
-1,Luke,Brashard Smith,RB,2025,2027,$2
-1,,Braxton Berrios,WR,FA,2024,
-1,,Brayden Narveson,K,FA,2024,
-1,Patrick,Breece Hall,RB,2025,2025,$95
-1,,Brenden Rice,WR,FA,2024,
-1,Mitch,Brenton Strange,TE,2025,2027,$10
-1,,Brett Maher,K,FA,2023,
-1,,Brett Rypien,QB,FA,2023,
-1,,Brevin Jordan,TE,FA,2023,
-1,,Brian Branch,DB,FA,2025,
