ID,Owner,Name,Position,Start,End,Salary
6549,Keyon,Damion Willis,WR,2019,2021,$1
1053,,Damon Harrison,DL,FA,2018
899,Patrick,Dan Bailey,K,2019,2019,$1
45,,Dan Carpenter,K,FA,2018
5870,Syed/Kuan,Daniel Jones,QB,2019,2021,$19
2022,,Daniel Sorensen,DB,FA,2018
2393,Schex,Danielle Hunter,DL,2017,2019,$5
491,,Danny Amendola,WR,FA,2019
1127,Mitch,Danny Trevathan,LB,2019,2019,$2
735,,Danny Woodhead,RB,FA,2018
2308,,Dante Fowler,DL,FA,2018
4992,Quinn,Dante Pettis,WR,2018,2020,$5
4718,Keyon,Dare Ogunbowale,RB,2019,2021,$7
4990,Schex,Shaquille Leonard,LB,2018,2020,$1
6210,Terence,Darnell Savage,DB,2019,2021,$1
5549,,Darrel Williams,RB,FA,2018
5916,Schex,Darrell Henderson,RB,2019,2021,$13
326,,Darren McFadden,RB,FA,2018
246,Terence,Darren Sproles,RB,2019,2021,$1
2505,Schex,Darren Waller,TE,2019,2021,$3
6519,Koci/Mueller,Darrius Shepherd,WR,2019,2021,$2
3190,,Darron Lee,LB,FA,2018
6178,Keyon,Darwin Thompson,RB,2019,2021,$25
211,,Daryl Smith,LB,FA,2018
5102,,Daurice Fountain,WR,FA,2018
2133,Syed/Kuan,Davante Adams,WR,2017,2019,$100
1498,,David Amerson,DB,FA,2018
3,,David Harris,LB,FA,2018
3040,,David Irving,DL,FA,2018
2391,Trevor,David Johnson,RB,2019,2019,$286
5892,Mitch,David Montgomery,RB,2019,2021,$25
4274,Mitch,David Moore,WR,2019,2019,$4
4033,Keyon,David Njoku,TE,2017,2019,$9
4061,,Davis Webb,QB,FA,2018
5906,Patrick,Dawson Knox,TE,2019,2021,$2
4239,,De'Angelo Henderson,RB,FA,2018
2023,,De'Anthony Thomas,WR,FA,2018
1426,Terence,DeAndre Hopkins,WR,2017,2019,$131
419,,DeAndre Levy,LB,FA,2018
2436,,DeAndre Smelter,WR,FA,2018
3300,,DeAndre Washington,RB,FA,2018
306,,DeAngelo Williams,RB,FA,2018
4146,Patrick,Dede Westbrook,WR,2017,2019,$5
2015,,Dee Ford,LB,FA,2018
5872,Brett/Luke,Deebo Samuel,WR,2019,2021,$8
3172,,DeForest Buckner,DL,FA,2018
3222,Koci/Mueller,Deion Jones,LB,2019,2019,$27
284,Syed/Kuan,Delanie Walker,TE,2019,2019,$6
904,,DeMarco Murray,RB,FA,2018
2064,James/Charles,DeMarcus Lawrence,DL,2018,2020,$5
1052,Quinn,Demario Davis,LB,2018,2020,$3
560,,Demaryius Thomas,WR,FA,2018
527,,Dennis Pitta,TE,FA,2018
2353,,Denzel Perryman,LB,FA,2018
4964,John/Zach,Denzel Ward,DB,2018,2020,$1
5101,Keyon,Deon Cain,WR,2019,2021,$1
2240,,Deone Bucannon,LB,FA,2018
1061,,Deonte Thompson,WR,FA,2018
691,,Derek Anderson,QB,FA,2018
4065,James/Charles,Derek Barnett,DL,2017,2019,$1
2028,James/Charles,Derek Carr,QB,2017,2019,$150
1128,,Derek Wolfe,DL,FA,2018
3198,James/Charles,Derrick Henry,RB,2019,2019,$125
329,,Derrick Johnson,LB,FA,2018
732,,Derrick Morgan,DL,FA,2018
4949,John/Zach,Derrius Guice,RB,2018,2020,$25
4971,Brett/Luke,Derwin James,DB,2018,2020,$1
147,Quinn,DeSean Jackson,WR,2019,2019,$15
4017,Brett/Luke,Deshaun Watson,QB,2017,2019,$31
1311,,DeShawn Shead,DB,FA,2018
4026,,DeShone Kizer,QB,FA,2018
4216,Patrick,Desmond King,DB,2019,2019,$18
4244,,Devante Mays,RB,FA,2018
2319,Syed/Kuan,DeVante Parker,WR,2018,2020,$11
5843,Terence,Devin Bush,LB,2019,2021,$1
2346,Quinn,Devin Funchess,WR,2018,2020,$15
518,,Devin McCourty,DB,FA,2018
6130,Schex,Devin Singletary,RB,2019,2021,$13
2342,,Devin Smith,WR,FA,2018
6119,Schex,Devin White,LB,2019,2021,$1
2168,Keyon,Devonta Freeman,RB,2019,2019,$160
3209,,Devontae Booker,RB,FA,2018
564,,Dexter McCluster,RB,FA,2018
6153,Schex,Dexter Williams,RB,2019,2021,$4
574,,Dez Bryant,WR,FA,2018
788,Trevor,Dion Lewis,RB,2018,2019,$75
5937,Keyon,Diontae Johnson,WR,2019,2021,$2
4983,John/Zach,DJ Moore,WR,2018,2020,$9
5846,Patrick,DK Metcalf,WR,2019,2021,$16
-1,,Don Xzaviar Jackson,RB,FA,2018
4178,,Donnel Pumphrey,RB,FA,2018
1037,,Dont'a Hightower,LB,FA,2018
5051,,Donte Jackson,DB,FA,2018
1971,James/Charles,Donte Moncrief,WR,2019,2019,$40
5536,Mitch,Dontrell Hilliard,RB,2019,2021,$3
2291,,Dontrelle Inman,WR,FA,2018
2345,,Dorial Green-Beckham,WR,FA,2018
988,,Doug Baldwin,WR,FA,2018
1195,Syed/Kuan,Doug Martin,RB,2018,2020,$6
289,Terence,Drew Brees,QB,2019,2019,$110
5854,Quinn,Drew Lock,QB,2019,2021,$3
181,,Drew Stanton,QB,FA,2018
863,,DuJuan Harris,RB,FA,2018
2382,Brett/Luke,Duke Johnson,RB,2019,2020,$45
1348,,Dustin Hopkins,K,FA,2018
1105,,Dwayne Allen,TE,FA,2018
902,,Dwayne Harris,WR,FA,2018
5845,James/Charles,Dwayne Haskins,QB,2019,2021,$38
3391,,Dwayne Washington,RB,FA,2018
643,,Earl Thomas,DB,FA,2018
701,,Ed Dickson,TE,FA,2018
5841,Brett/Luke,Ed Oliver,DL,2019,2021,$1
4158,,Eddie Jackson,DB,FA,2018
1527,,Eddie Lacy,RB,FA,2018
297,,Eddie Royal,WR,FA,2018
1349,,E.J. Manuel,QB,FA,2018
2384,,Eli Harold,DL,FA,2018
188,Trevor,Eli Manning,QB,2019,2019,$10
2980,,Eli Rogers,WR,FA,2018
4265,,Elijah Hood,RB,FA,2018
4263,,Elijah McGuire,RB,FA,2018
-1,,Emmanual Ogbah,DL,FA,2018
538,,Emmanuel Sanders,WR,FA,2019
5323,,Equanimeous St. Brown,WR,FA,2018
563,,Eric Berry,DB,FA,2018
558,,Eric Decker,WR,FA,2018
2118,James/Charles,Eric Ebron,TE,2017,2019,$18
2350,Mitch,Eric Kendricks,LB,2019,2019,$4
290,,Eric Weddle,DB,FA,2018
4066,Patrick,Evan Engram,TE,2017,2019,$5
605,,Everson Griffen,DL,FA,2018
1513,,Ezekiel Ansah,DL,FA,2018
3164,Syed/Kuan,Ezekiel Elliott,RB,2019,2021,$290
1027,,Fletcher Cox,DL,FA,2018
1709,,Fozzy Whittaker,RB,FA,2018
2368,Keyon,Frank Clark,DL,2019,2021,$1
232,Mitch,Frank Gore,RB,2019,2019,$3
5041,Keyon,Fred Warner,LB,2019,2021,$1
6011,Koci/Mueller,Gardner Minshew,QB,2019,2021,$3
176,,Gary Barnidge,TE,FA,2018
6045,Brett/Luke,Gary Jennings,WR,2019,2021,$1
528,,Geno Atkins,DL,FA,2018
1373,,Geno Smith,QB,FA,2018
4217,Quinn,George Kittle,TE,2019,2019,$160
4089,,Gerald Everett,TE,FA,2018
5894,Trevor,Germaine Pratt,LB,2019,2021,$1
3503,Patrick,Geronimo Allison,WR,2018,2020,$3
1750,,Giorgio Tavecchio,K,FA,2018
1386,Mitch,Giovani Bernard,RB,2017,2019,$8
375,,Glover Quin,DB,FA,2018
642,Patrick,Golden Tate,WR,2019,2021,$20
503,,Graham Gano,K,FA,2018
5970,Quinn,Greg Dortch,WR,2019,2021,$2
58,Patrick,Greg Olsen,TE,2019,2019,$10
1266,Trevor,Greg Zuerlein,K,2018,2020,$2
5248,Koci/Mueller,Gus Edwards,RB,2019,2021,$2
2135,Mitch,Ha Ha Clinton-Dix,DB,2019,2019,$2
4063,,Haason Reddick,LB,FA,2018
5886,Terence,Hakeem Butler,WR,2019,2021,$1
5030,,Harold Landry,LB,FA,2018
4227,Trevor,Harrison Butker,K,2019,2021,$3
1213,Trevor,Harrison Smith,DB,2019,2019,$4
4973,,Hayden Hurst,TE,FA,2018
3214,Schex,Hunter Henry,TE,2018,2020,$6
5955,Patrick,Hunter Renfrow,WR,2019,2021,$8
4995,,Ian Thomas,TE,FA,2018
6126,James/Charles,Irv Smith,TE,2019,2021,$2
1901,,Isaiah Crowell,RB,FA,2018
4197,,Isaiah McKenzie,WR,FA,2018
5004,Brett/Luke,Ito Smith,RB,2019,2020,$24
3664,,J.D. McKissic,RB,FA,2018
5863,Syed/Kuan,J.J. Arcega-Whiteside,WR,2019,2021,$8
2462,,J.J. Nelson,WR,FA,2018
856,Syed/Kuan,J.J. Watt,DL,2019,2021,$10
5006,Patrick,J'Mon Moore,WR,2018,2020,$3
4056,Mitch,Jabrill Peppers,DB,2017,2019,$1
1849,,Jace Amaro,TE,FA,2018
6139,Terence,Jace Sternberger,TE,2019,2021,$1
1136,,Jack Crawford,DL,FA,2018
1706,James/Charles,Jack Doyle,TE,2017,2019,$2
32,,Jacob Tamme,TE,FA,2018
3257,Brett/Luke,Jacoby Brissett,QB,2019,2021,$11
949,,Jacquizz Rodgers,RB,FA,2018
1947,Mitch,Jadeveon Clowney,DL,2019,2021,$1
2375,,Jaelen Strong,WR,FA,2018
6179,Keyon,Jahlani Tavai,LB,2019,2021,$1
1620,,Jahleel Addae,DB,FA,2018
4151,,Jake Butt,TE,FA,2018
4195,,Jake Elliott,K,FA,2018
2821,,Jake Kumerow,WR,FA,2018
2434,,Jake Ryan,LB,FA,2018
3342,,Jakeem Grant,WR,FA,2018
5947,Terence,Jakobi Meyers,WR,2019,2021,$2
5911,Terence,Jalen Hurd,WR,2019,2021,$4
3388,,Jalen Mills,DB,FA,2018
3160,,Jalen Ramsey,DB,FA,2018
3868,,Jalen Richard,RB,FA,2019
3492,,Jalin Marshall,WR,FA,2018
323,,Jamaal Charles,RB,FA,2018
4149,Terence,Jamaal Williams,RB,2017,2019,$12
4077,Brett/Luke,Jamal Adams,DB,2019,2021,$15
4198,,Jamal Agnew,DB,FA,2018
2306,Mitch,Jameis Winston,QB,2019,2019,$100
4137,Terence,James Conner,RB,2017,2019,$6
453,,James Laurinaitis,LB,FA,2018
762,,James Starks,RB,FA,2018
5024,James/Charles,James Washington,WR,2018,2020,$9
1848,Syed/Kuan,James White,RB,2017,2019,$18
1364,,Jamie Collins,LB,FA,2018
2410,James/Charles,Jamison Crowder,WR,2018,2020,$40
1203,,Janoris Jenkins,DB,FA,2018
367,Brett/Luke,Jared Cook,TE,2019,2020,$7
3163,Quinn,Jared Goff,QB,2019,2021,$125
1684,,Jaron Brown,WR,FA,2018
4067,Mitch,Jarrad Davis,LB,2017,2019,$1
6136,Terence,Jarrett Stidham,QB,2019,2021,$3
1825,Terence,Jarvis Landry,WR,2017,2019,$60
368,,Jason McCourty,DB,FA,2018
2747,,Jason Myers,K,FA,2018
720,,Jason Pierre-Paul,DL,FA,2018
23,Brett/Luke,Jason Witten,TE,2019,2019,$5
3331,,Jatavis Brown,LB,FA,2018
2430,,Javorius Allen,RB,FA,2018
2452,,Jay Ajayi,RB,FA,2018
416,,Jay Cutler,QB,FA,2018
5107,Keyon,Jaylen Samuels,RB,2018,2020,$1
3167,Syed/Kuan,Jaylon Smith,LB,2019,2021,$17
4220,,Jayon Brown,LB,FA,2019
3362,,Jeff Driskel,QB,FA,2018
2397,,Jeff Heuerman,TE,FA,2018
5284,,Jeff Wilson,RB,FA,2018
1892,,Jeremy Hill,RB,FA,2018
817,,Jeremy Kerley,WR,FA,2018
2411,,Jeremy Langford,RB,FA,2018
411,,Jeremy Maclin,WR,FA,2018
4219,,Jeremy McNichols,RB,FA,2018
2161,,Jerick McKinnon,RB,FA,2019
1290,,Jermaine Kearse,WR,FA,2018
5056,John/Zach,Jerome Baker,LB,2018,2020,$1
1108,,Jerrell Freeman,LB,FA,2018
2463,,Jesse James,TE,FA,2018
5017,,Jessie Bates,DB,FA,2018
1837,Patrick,Jimmy Garoppolo,QB,2017,2019,$31
616,Syed/Kuan,Jimmy Graham,TE,2019,2021,$10
19,Patrick,Joe Flacco,QB,2018,2020,$40
4018,Mitch,Joe Mixon,RB,2017,2019,$24
3206,Patrick,Joe Schobert,LB,2019,2019,$5
4042,,Joe Williams,RB,FA,2018
3156,Keyon,Joey Bosa,DL,2019,2019,$14
2238,James/Charles,John Brown,WR,2017,2019,$5
4133,James/Charles,John Johnson,DB,2019,2021,$15
5076,,John Kelly,RB,FA,2018
4038,Brett/Luke,John Ross,WR,2017,2019,$18
1381,,John Simon,LB,FA,2018
5860,Mitch,Johnathan Abram,DB,2019,2021,$1
1443,,Johnathan Cyprien,DB,FA,2018
1507,,Jon Bostic,LB,FA,2018
1275,,Jonathan Grimes,RB,FA,2018
218,,Jonathan Stewart,RB,FA,2018
3312,,Jonathan Williams,RB,FA,2018
4144,,Jonnu Smith,TE,FA,2018
5032,Terence,Jordan Akins,TE,2018,2020,$2
833,,Jordan Cameron,TE,FA,2018
2389,Trevor,Jordan Hicks,LB,2019,2019,$3
3306,James/Charles,Jordan Howard,RB,2019,2019,$65
5070,,Jordan Lasley,WR,FA,2018
1800,,Jordan Matthews,WR,FA,2018
1343,Patrick,Jordan Poyer,DB,2019,2019,$7
1500,James/Charles,Jordan Reed,TE,2017,2019,$40
6167,Koci/Mueller,Jordan Scarlett,RB,2019,2021,$7
5117,,Jordan Thomas,TE,FA,2018
5100,Syed/Kuan,Jordan Wilkins,RB,2019,2021,$1
175,,Jordy Nelson,WR,FA,2018
5136,,Josh Adams,RB,FA,2018
4984,John/Zach,Josh Allen,QB,2018,2020,$14
5840,Terence,Josh Hines-Allen,DL,2019,2021,$1
821,,Josh Bynes,LB,FA,2018
3178,Koci/Mueller,Josh Doctson,WR,2019,2021,$11
3453,,Josh Ferguson,RB,FA,2018
1244,Keyon,Josh Gordon,WR,2019,2019,$55
5850,Trevor,Josh Jacobs,RB,2019,2021,$25
260,,Josh Johnson,QB,FA,2018
2671,,Josh Lambo,K,FA,2018
4160,,Josh Malone,WR,FA,2018
208,,Josh McCown,QB,FA,2018
1182,,Josh Norman,DB,FA,2018
4171,Mitch,Josh Reynolds,WR,2019,2019,$1
4863,Brett/Luke,Josh Rosen,QB,2018,2020,$28
4179,Schex,Joshua Dobbs,QB,2019,2019,$1
6145,Brett/Luke,Juan Thornhill,DB,2019,2021,$1
4040,Terence,JuJu Smith-Schuster,WR,2017,2019,$9
344,Quinn,Julian Edelman,WR,2019,2019,$140
947,Koci/Mueller,Julio Jones,WR,2019,2019,$300
684,,Julius Peppers,DL,FA,2018
874,,Julius Thomas,TE,FA,2018
846,,Jurrell Casey,DL,FA,2018
5995,Terence,Justice Hill,RB,2019,2021,$25
4635,,Justin Davis,RB,FA,2018
458,,Justin Forsett,RB,FA,2018
2412,,Justin Hardy,WR,FA,2018
878,,Justin Houston,LB,FA,2018
5131,James/Charles,Justin Jackson,RB,2019,2020,$25
5036,Koci/Mueller,Justin Reid,DB,2019,2021,$5
3262,,Justin Simmons,DB,FA,2018
1264,Syed/Kuan,Justin Tucker,K,2018,2020,$3
5374,,Justin Watson,WR,FA,2018
998,,K.J. Wright,LB,FA,2018
2104,,Ka'Deem Carey,RB,FA,2018
3451,Mitch,Ka'imi Fairbairn,K,2019,2019,$1
1287,,Kai Forbath,K,FA,2018
4994,John/Zach,Kalen Ballage,RB,2018,2020,$7
639,,Kam Chancellor,DB,FA,2018
794,,Kamar Aiken,WR,FA,2018
2001,,Kapri Bibbs,RB,FA,2018
4098,John/Zach,Kareem Hunt,RB,2017,2019,$24
544,,Kareem Jackson,DB,FA,2018
3191,,Karl Joseph,DB,FA,2018
646,,Karlos Dansby,LB,FA,2018
2458,,Karlos Williams,RB,FA,2018
2611,,Kasen Williams,WR,FA,2018
3181,James/Charles,Keanu Neal,DB,2019,2021,$10
4622,,Keelan Cole,WR,FA,2018
1479,John/Zach,Keenan Allen,WR,2019,2019,$225
1171,,Keenan Robinson,LB,FA,2018
5962,Schex,KeeSean Johnson,WR,2019,2021,$4
3397,,Keith Marshall,RB,FA,2018
5007,Trevor,Keke Coutee,WR,2018,2020,$5
2182,,Kelvin Benjamin,WR,FA,2018
5884,Keyon,Kelvin Harmon,WR,2019,2021,$1
1542,,Kemal Ishmael,DB,FA,2018
5058,,Kemoko Turay,DL,FA,2018
1097,,Kendall Wright,WR,FA,2018
4143,,Kendell Beckwith,LB,FA,2018
1546,,Kenjon Barner,RB,FA,2018
3208,Patrick,Kenneth Dixon,RB,2018,2020,$1
3532,,Kenneth Farrow,RB,FA,2018
366,,Kenny Britt,WR,FA,2018
4131,Schex,Kenny Golladay,WR,2017,2019,$9
1555,Terence,Kenny Stills,WR,2019,2020,$13
1556,,Kenny Vaccaro,DB,FA,2018
3242,Terence,Kenyan Drake,RB,2019,2020,$70
5068,Mitch,Kerryon Johnson,RB,2018,2020,$25
1441,,Kerwynn Williams,RB,FA,2018
1102,,Keshawn Martin,WR,FA,2018
3233,Trevor,Kevin Byard,DB,2018,2020,$1
3318,,Kevin Hogan,QB,FA,2018
2312,,Kevin White,WR,FA,2018
