ID,Owner,Name,Position,Start,End,Salary
-1,John,A.J. Edds,LB,2010,2012,$1
261,,A.J. Hawk,LB,FA,2010,
-1,,Aaron Brown,RB,FA,2010,
-1,John,Aaron Curry,LB,2009,2011,$10
516,Keyon,Aaron Hernandez,TE,2010,2012,$1
-1,Patrick,Aaron Kampman,DL,2009,2011,$6
-1,,Aaron Maybin,LB,FA,2010,
96,Koci,Aaron Rodgers,QB,2008,2010,$7
28,Schexes,Aaron Ross,DB,2010,2010,$1
-1,,Aaron Schobel,DL,FA,2010,
657,Daniel,Adam Jones,DB,2010,2010,$1
120,,Adam Vinatieri,K,FA,2010,
-1,James,Adewale Ogunleye,DL,2009,2011,$2
184,John,Adrian Peterson,RB,2010,2010,$325
78,Jake/Luke,Ahmad Bradshaw,RB,2010,2010,$70
-1,,Ahman Green,RB,FA,2010,
-1,,Akeem Jordan,LB,FA,2010,
-1,John,Akwasi Owusu-Ansah,DB,2010,2012,$1
227,John,Alan Ball,DB,2010,2012,$1
-1,,Albert Haynesworth,DL,FA,2010,
268,Koci,Alex Smith,QB,2010,2010,$33
-1,,Allen Rossum,DB,FA,2010,
148,Syed,Andre Caldwell,WR,2010,2010,$2
12221,Trevor,Andre Carter,DL,2010,2011,$16
92,Koci,Andre Johnson,WR,2008,2010,$156
627,Daniel,Andre Roberts,WR,2010,2010,$1
655,Schexes,Anquan Boldin,WR,2008,2010,$11
-1,,Anthony Armstrong,WR,FA,2010,
727,Keyon,Anthony Dixon,RB,2010,2012,$1
51,Patrick,Anthony Fasano,TE,2009,2011,$4
-1,John,Anthony Gonzalez,WR,2010,2010,$26
152,John,Anthony Spencer,LB,2010,2012,$1
88,,Antoine Bethea,DB,FA,2010,
6888,Keyon,Antoine Winfield,DB,2009,2011,$1
-1,,Antonio Bryant,WR,FA,2010,
322,Schexes,Antonio Gates,TE,2010,2011,$89
376,,Antonio Smith,DL,FA,2010,
675,Daniel,Antrel Rolle,DB,2010,2010,$5
-1,,Antwan Odom,DL,FA,2010,
669,Koci,Arian Foster,RB,2010,2010,$77
618,Daniel,Arrelious Benn,WR,2010,2012,$15
-1,Daniel,Austin Collie,WR,2010,2010,$1
426,,B.J. Raji,DL,FA,2010,
-1,Trevor,Barrett Ruud,LB,2009,2011,$5
-1,Jake/Luke,Beanie Wells,RB,2009,2011,$55
138,Trevor,Ben Roethlisberger,QB,2010,2010,$80
1004,Daniel,Ben Tate,RB,2010,2012,$7
663,Daniel,Benjamin Watson,TE,2010,2010,$1
5820,,BenJarvus Green-Ellis,RB,FA,2010,
-1,,Bernard Berrian,WR,FA,2010,
-1,Trevor,Bernard Pollard,DB,2010,2011,$7
-1,Schexes,Bernard Scott,RB,2010,2012,$15
-1,,Blair White,WR,FA,2010,
-1,Jake/Luke,Bo Scaife,TE,2010,2010,$1
-1,,Bobby Engram,WR,FA,2010,
-1,,Bobby Wade,WR,FA,2010,
287,,Brad Smith,WR,FA,2010,
-1,,Bradie James,LB,FA,2010,
671,,Brady Quinn,QB,FA,2010,
583,Jake/Luke,Brandon Graham,DL,2010,2012,$1
-1,,Brandon Jackson,RB,FA,2010,
82,John,Brandon Jacobs,RB,2010,2011,$40
613,Schexes,Brandon LaFell,WR,2010,2012,$4
386,,Brandon Lloyd,WR,FA,2010,
648,John,Brandon Marshall,WR,2008,2010,$23
465,Patrick,Brandon Pettigrew,TE,2009,2011,$22
519,Jake/Luke,Brandon Spikes,LB,2010,2012,$1
346,,Brandon Tate,WR,FA,2010,
-1,Jake/Luke,Braylon Edwards,WR,2010,2010,$5
221,Syed,Brent Celek,TE,2010,2012,$27
462,James,Brett Favre,QB,2010,2010,$50
373,John,Brian Cushing,LB,2009,2011,$7
-1,John,Brian Dawkins,DB,2010,2012,$1
339,Jake/Luke,Brian Hartline,WR,2010,2012,$1
414,John,Brian Orakpo,LB,2009,2011,$13
-1,Patrick,Brian Urlacher,LB,2010,2010,$4
-1,Trevor,Brian Westbrook,RB,2010,2010,$1
-1,,Brian Witherspoon,DB,FA,2010,
-1,,Bryant Johnson,WR,FA,2010,
5817,,Byron Leftwich,QB,FA,2010,
507,Jake/Luke,C.J. Spiller,RB,2010,2012,$24
-1,James,Cadillac Williams,RB,2009,2010,$8
240,Schexes,Calvin Johnson,WR,2008,2010,$32
107,Syed,Calvin Pace,DL,2010,2012,$1
441,Trevor,Captain Munnerlyn,DB,2010,2010,$5
91,Jake/Luke,Carson Palmer,QB,2009,2011,$79
6738,Schexes,Cedric Benson,RB,2010,2011,$116
-1,,Cedric Griffin,DB,FA,2010,
249,,Chad Greenway,LB,FA,2010,
89,Daniel,Chad Henne,QB,2010,2012,$15
-1,Keyon,Chad Johnson,WR,2010,2010,$65
-1,,Chad Pennington,QB,FA,2010,
-1,,Chansi Stuckey,WR,FA,2010,
-1,Daniel,Charles Scott,RB,FA,2010,
185,,Charles Tillman,DB,FA,2010,
100,Jake/Luke,Charles Woodson,DB,2010,2011,$3
698,Koci,Charlie Whitehurst,QB,2010,2012,$1
-1,Syed,Chaz Schilens,WR,2010,2010,$2
-1,Daniel,Chester Taylor,RB,2010,2010,$12
-1,,Chris Carr,DB,FA,2010,
-1,James,Chris Chambers,WR,2010,2011,$8
-1,Schexes,Chris Cooley,TE,2008,2010,$24
-1,,Chris Gamble,DB,FA,2010,
-1,,Chris Henry (CIN),WR,FA,2010,
-1,,Chris Hope,DB,FA,2010,
717,,Chris Ivory,RB,FA,2010,
-1,,Chris Jennings,RB,FA,2010,
272,Keyon,Chris Johnson,RB,2008,2010,$7
454,Syed,Chris Ogbonnaya,RB,2010,2010,$2
-1,,Chris Perry,RB,FA,2010,
425,,Clay Matthews,LB,FA,2010,
-1,,Clifton Smith,RB,FA,2010,
-1,,Clint Session,LB,FA,2010,
-1,Jake/Luke,Clinton Portis,RB,2010,2010,$50
533,James,Colt McCoy,QB,2010,2012,$12
371,,Connor Barwin,DL,FA,2010,
-1,,Correll Buckhalter,RB,FA,2010,
61,,Cortland Finnegan,DB,FA,2010,
137,Schexes,Curtis Lofton,LB,2010,2011,$4
-1,Trevor,D.J. Williams,LB,2010,2012,$11
93,,D'Qwell Jackson,LB,FA,2010,
5,Trevor,Dallas Clark,TE,2010,2010,$68
541,Keyon,Damian Williams,WR,2010,2012,$2
45,,Dan Carpenter,K,FA,2010,
-1,,Dan Connor,LB,FA,2010,
150,Patrick,Danieal Manning,DB,2010,2012,$2
491,Schexes,Danny Amendola,WR,2010,2010,$36
-1,,D.J. Ware,RB,FA,2010,
735,,Danny Woodhead,RB/WR,FA,2010,
320,Keyon,Darnell Dockett,DL,2010,2010,$1
572,Patrick,Darrell Stuckey,DB,2010,2012,$1
254,Daniel,Darrelle Revis,DB,2010,2010,$7
-1,,Darren Howard,DL,FA,2010,
326,John,Darren McFadden,RB,2010,2012,$14
-1,,Darren Sharper,DB,FA,2010,
246,Koci,Darren Sproles,RB,2009,2011,$118
394,James,Darrius Heyward-Bey,WR,2009,2011,$14
628,Syed,Daryl Washington,LB,2010,2012,$1
-1,,Daunte Culpepper,QB,FA,2010,
-1,,Dave Ball,DL,FA,2010,
-1,,David Akers,K,FA,2010,
-1,,David Buehler,K,FA,2010,
-1,,David Clowney,WR,FA,2010,
41,Syed,David Garrard,QB,2008,2010,$16
3,Trevor,David Harris,LB,2010,2010,$29
459,,David Hawthorne,LB,FA,2010,
-1,,Davone Bess,WR,FA,2010,
265,,DeAngelo Hall,DB,FA,2010,
306,Keyon,DeAngelo Williams,RB,2009,2011,$145
-1,,Deion Branch,WR,FA,2010,
-1,Koci,Deji Karim,RB,FA,2010,$2
186,James,DeMarcus Ware,LB,2008,2010,$37
560,Keyon,Demaryius Thomas,WR,2010,2012,$8
220,Jake/Luke,DeMeco Ryans,LB,2010,2010,$15
-1,,Demetrius Williams,WR,FA,2010,
665,,Dennis Dixon,QB,FA,2010,
-1,,Dennis Northcutt,WR,FA,2010,
527,John,Dennis Pitta,TE,2010,2012,$1
456,,Deon Butler,WR,FA,2010,
691,Daniel,Derek Anderson,QB,2010,2010,$1
-1,,Derek Stanley,WR,FA,2010,
329,,Derrick Johnson,LB,FA,2010,
-1,Patrick,Derrick Mason,WR,2010,2010,$25
732,Schexes,Derrick Morgan,DL,2010,2011,$1
-1,,Derrick Ward,RB,FA,2010,
-1,,Derrick Williams,WR,FA,2010,
147,Schexes,DeSean Jackson,WR,2008,2010,$16
-1,,Devery Henderson,WR,FA,2010,
-1,James,Devin Aromashodu,WR,2010,2011,$30
279,Keyon,Devin Hester,WR,2009,2011,$40
