ID,Owner,Name,Position,Start,End,Salary
-1,Keyon,A.J. Brown,WR,2022,2022,$140
-1,Brett,A.J. Dillon,RB,2020,2022,$7
-1,Quinn,A.J. Green,WR,FA,2022,$2
-1,Brett,Aaron Donald,DL,2020,2022,$4
-1,Quinn,Aaron Jones,RB,2021,2022,$200
-1,Trevor,Aaron Rodgers,QB,2022,2022,$190
-1,Quinn,Adam Thielen,WR,2022,2022,$44
-1,Trevor,Aidan Hutchinson,DL,2022,2024,$1
-1,Koci/Mueller,Albert Okwuegbunam,TE,2022,2024,$10
-1,Mitch/Mike,Alec Pierce,WR,2022,2024,$8
-1,Patrick,Alex Anzalone,LB,FA,2022,$1
-1,Justin,Alex Highsmith,LB,FA,2022,$3
-1,James/Charles,Alexander Mattison,RB,2022,2024,$40
-1,Jason,Allen Lazard,WR,2022,2024,$26
-1,,Allen Robinson,WR,FA,2022,
-1,Keyon,Alvin Kamara,RB,2020,2022,$215
-1,Luke,Amari Cooper,WR,2022,2024,$55
-1,Quinn,Amari Rodgers,WR,2021,2023,$4
-1,,Ameer Abdullah,RB,FA,2022,
-1,Justin,Amon-Ra St. Brown,WR,2021,2023,$8
-1,Justin,Andy Dalton,QB,FA,2022,$1
-1,Trevor,Anthony Schwartz,WR,2021,2023,$4
-1,Mitch/Mike,Antoine Winfield,DB,2020,2022,$1
-1,Quinn,Antonio Gibson,RB/WR,2020,2022,$13
-1,Luke,Austin Ekeler,RB,2021,2022,$150
-1,Trevor,Austin Hooper,TE,2022,2023,$1
-1,,Avery Williams,RB,FA,2022,
-1,,Bailey Zappe,QB,FA,2022,
-1,Patrick,Baker Mayfield,QB,2022,2024,$65
-1,,Ben Skowronek,WR,FA,2022,
-1,,Benny Snell,RB,FA,2022,
-1,,Blake Martinez,LB,FA,2022,
-1,,Blaine Gabbert,QB,FA,2022,
-1,Justin,Bobby Okereke,LB,2022,2024,$1
-1,James/Charles,Bobby Wagner,LB,2022,2022,$15
-1,,Boston Scott,RB,FA,2022,
-1,,Boye Mafe,DL,FA,2022,
-1,,Bradley Chubb,LB,FA,2022,
-1,James/Charles,Brandin Cooks,WR,2020,2022,$50
-1,Luke,Brandon Aiyuk,WR,2020,2022,$8
-1,Justin,Brandon McManus,K,FA,2022,$1
-1,Koci/Mueller,Braxton Berrios,WR,FA,2022,$1
-1,Koci/Mueller,Breece Hall,RB,2022,2024,$25
-1,Keyon,Brett Maher,K,FA,2022,$2
-1,,Brett Rypien,QB,FA,2022,
-1,Quinn,Brian Burns,DL,2022,2024,$1
-1,,Brian Hoyer,QB,FA,2022,
-1,Justin,Brian Robinson,RB,2022,2024,$13
-1,James/Charles,Brock Purdy,QB,FA,2022,$9
-1,,Bryan Edwards,WR,FA,2022,
-1,,Bryce Perkins,QB,FA,2022,
-1,Schex,Budda Baker,DB,2022,2024,$6
-1,Koci/Mueller,Byron Pringle,WR,2021,2023,$1
-1,Trevor,C.J. Gardner-Johnson,DB,FA,2022,$1
-1,Koci/Mueller,C.J. Mosley,LB,2021,2023,$2
-1,Justin,Cade Otton,TE,2022,2024,$1
-1,James/Charles,Cade York,K,2022,2024,$1
-1,Quinn,Caleb Huntley,RB,FA,2022,$6
-1,Jason,Calvin Austin,WR,2022,2024,$2
-1,Schex,Calvin Ridley,WR,2022,2024,$42
-1,Koci/Mueller,Cam Akers,RB,2020,2022,$25
-1,Trevor,Cameron Dicker,K,FA,2022,$1
-1,Koci/Mueller,Cameron Heyward,DL,2022,2024,$1
-1,Patrick,Cameron Jordan,DL,2022,2022,$1
-1,Luke,Carson Wentz,QB,FA,2022,$1
-1,Justin,Case Keenum,QB,2021,2023,$1
-1,Mitch/Mike,CeeDee Lamb,WR,2020,2022,$16
-1,,Chandler Jones,DL/LB,FA,2022,
-1,,Chase Claypool,WR,FA,2022,
-1,,Chase Daniel,QB,FA,2022,
-1,Justin,Chase Edmonds,RB,2022,2023,$40
-1,,Chase McLaughlin,K,FA,2022,
-1,Justin,Chase Young,DL,2022,2024,$1
-1,Keyon,Chigoziem Okonkwo,TE,FA,2022,$26
-1,,Chris Evans,RB,FA,2022,
-1,Keyon,Chris Godwin,WR,2022,2024,$70
-1,Justin,Chris Olave,WR,2022,2024,$16
-1,Mitch/Mike,Christian Kirk,WR,2022,2023,$38
-1,Quinn,Christian Kirksey,LB,2020,2022,$3
-1,Jason,Christian McCaffrey,RB,2022,2022,$295
-1,Brett,Christian Watson,WR,2022,2023,$8
-1,Jason,Chuba Hubbard,RB,2021,2023,$7
-1,,Clyde Edwards-Helaire,RB,FA,2022,
-1,,Cody Barton,LB,FA,2022,
-1,James/Charles,Cole Holcomb,LB,2022,2024,$1
-1,Luke,Cole Kmet,TE,2020,2022,$2
-1,Brett,Colt McCoy,QB,FA,2022,$3
-1,Jason,Cooper Kupp,WR,2021,2022,$69
-1,Koci/Mueller,Cooper Rush,QB,2022,2024,$1
-1,Jason,Cordarrelle Patterson,RB,2022,2023,$37
-1,Quinn,Corey Davis,WR,2020,2022,$2
-1,Luke,Courtland Sutton,WR,2021,2022,$67
-1,Koci/Mueller,Curtis Samuel,WR,2022,2024,$2
-1,Patrick,D.J. Chark,WR,2021,2023,$33
-1,Quinn,D.J. Moore,WR,2021,2022,$97
-1,Quinn,D'Andre Swift,RB,2020,2022,$25
-1,,D'Ernest Johnson,RB,FA,2022,
-1,Jason,D'Onta Foreman,RB,2022,2022,$16
-1,,Dee Eskridge,WR,FA,2022,
-1,,DeeJay Dallas,RB,FA,2022,
-1,Keyon,Dak Prescott,QB,2022,2022,$200
-1,Jason,Dallas Goedert,TE,2021,2023,$35
-1,Keyon,Dalton Schultz,TE,2022,2022,$52
-1,Mitch/Mike,Dalvin Cook,RB,2022,2022,$290
-1,Mitch/Mike,Damar Hamlin,DB,FA,2022,$1
-1,Koci/Mueller,Dameon Pierce,RB,2022,2024,$25
-1,Brett,Damien Harris,RB,2022,2023,$60
-1,Justin,Damien Williams,RB,2022,2022,$1
-1,Patrick,Daniel Bellinger,TE,2022,2024,$1
-1,Jason,Daniel Carlson,K,2022,2022,$5
-1,Patrick,Daniel Jones,QB,2022,2024,$60
-1,James/Charles,Danielle Hunter,DL,2021,2022,$11
-1,Koci/Mueller,Danny Gray,WR,2022,2024,$2
-1,Patrick,Darius Slayton,WR,FA,2022,$1
-1,Keyon,Darnell Mooney,WR,2020,2022,$1
-1,,Darrel Williams,RB,FA,2022,
-1,Trevor,Darrell Henderson,RB,2022,2024,$25
-1,,Darren Waller,TE,FA,2022,
-1,Keyon,Davante Adams,WR,2022,2022,$200
-1,Patrick,David Bell,WR,2022,2024,$4
-1,,David Long,LB,FA,2022,
-1,Quinn,David Montgomery,RB,2022,2024,$165
-1,Keyon,David Njoku,TE,2021,2022,$1
-1,Jason,Davis Mills,QB,2021,2023,$8
-1,Patrick,Dawson Knox,TE,2022,2024,$30
-1,Trevor,Dayo Odeyingbo,DL,2021,2023,$1
-1,Quinn,De'Vondre Campbell,LB,2022,2024,$2
-1,Patrick,DeAndre Carter,WR,FA,2022,$1
-1,Brett,DeAndre Hopkins,WR,2022,2024,$52
-1,,Deebo Samuel,WR,FA,2022,
-1,Justin,DeForest Buckner,DL,2022,2024,$1
-1,,Deion Jones,LB,FA,2022,
-1,,DeMarcus Lawrence,DL,FA,2022,
-1,James/Charles,Demarcus Robinson,WR,FA,2022,$1
-1,Jason,Demario Davis,LB,2021,2022,$2
-1,Schex,Denzel Perryman,LB,2022,2024,$1
-1,Justin,Denzel Ward,DB,FA,2022,$1
-1,,Deon Jackson,RB,FA,2022,
-1,Quinn,Derek Carr,QB,2020,2022,$38
-1,Keyon,Derrick Henry,RB,2022,2022,$275
-1,Luke,Derwin James,DB,2021,2023,$2
-1,,DeSean Jackson,WR,FA,2022,
-1,Luke,Deshaun Watson,QB,2021,2023,$40
-1,Koci/Mueller,DeShon Elliott,DB,FA,2022,$1
-1,Luke,Desmond King,DB,FA,2022,$8
-1,Mitch/Mike,Desmond Ridder,QB,2022,2024,$19
-1,Patrick,DeVante Parker,WR,2022,2024,$7
-1,Schex,Devin Duvernay,WR,2022,2024,$13
-1,Luke,Devin Lloyd,LB,2022,2024,$1
-1,Brett,Devin Singletary,RB,2022,2023,$79
-1,Luke,Devin White,LB,FA,2022,$14
-1,Mitch/Mike,DeVonta Smith,WR,2021,2023,$16
-1,James/Charles,Diontae Johnson,WR,2022,2024,$85
-1,,Divine Deablo,LB,FA,2022,
-1,Keyon,DK Metcalf,WR,2022,2024,$100
-1,,Donald Parham,TE,FA,2022,
-1,Brett,Donovan Peoples-Jones,WR,2021,2023,$1
-1,Keyon,Donovan Wilson,DB,FA,2022,$1
-1,Koci/Mueller,Dontrell Hilliard,RB,2022,2024,$1
-1,Trevor,Drake London,WR,2022,2024,$16
-1,James/Charles,Dre Greenlaw,LB,FA,2022,$1
-1,Trevor,Drew Lock,QB,2022,2024,$15
-1,Schex,Drue Tranquill,LB,FA,2022,$1
-1,,Duron Harmon,DB,FA,2022,
-1,,Dustin Hopkins,K,FA,2022,
-1,Justin,Eddie Jackson,DB,FA,2022,$1
-1,Koci/Mueller,Elijah Mitchell,RB,2021,2023,$2
-1,Justin,Elijah Moore,WR,2021,2023,$8
-1,Schex,Eno Benjamin,RB,2022,2024,$4
-1,Jason,Eric Kendricks,LB,2021,2022,$3
-1,,Equanimeous St. Brown,WR,FA,2022,
-1,Schex,Evan Engram,TE,2022,2024,$1
-1,Mitch/Mike,Evan McPherson,K,2021,2023,$1
-1,Jason,Ezekiel Elliott,RB,2021,2023,$180
-1,Brett,Foster Moreau,TE,FA,2022,$1
-1,Keyon,Foyesade Oluokun,LB,2021,2023,$1
-1,,Frankie Luvu,LB,FA,2022,
