ID,Owner,Name,Position,Start,End,Salary
830,Trevor,A.J. Green,WR,2011,2013,$26
4732,Trevor,A.J. Jefferson,DB,FA,2011,$2
800,Trevor,Aaron Williams,DB,2011,2013,$1
12221,Trevor,Andre Carter,DL,2010,2011,$16
675,Trevor,Antrel Rolle,DB,FA,2011,$1
-1,Trevor,Barrett Ruud,LB,2009,2011,$5
-1,Trevor,Bernard Pollard,DB,2010,2011,$7
346,Trevor,Brandon Tate,WR,2011,2013,$1
-1,Trevor,Bryan Scott,DB,FA,2011,$1
954,Trevor,Cam Newton,QB,2011,2013,$13
91,Trevor,Carson Palmer,QB,2011,2011,$1
272,Trevor,Chris Johnson,RB,2011,2011,$278
11989,Trevor,D.J. Williams,LB,2010,2012,$11
-1,Trevor,Davone Bess,WR,2011,2011,$1
988,Trevor,Doug Baldwin,WR,FA,2011,$1
297,Trevor,Eddie Royal,WR,2011,2013,$1
203,Trevor,Jacoby Jones,WR,2011,2011,$5
949,Trevor,Jacquizz Rodgers,RB,2011,2013,$2
332,Trevor,Jairus Byrd,DB,FA,2011,$1
275,Trevor,Josh Scobee,K,FA,2011,$1
278,Trevor,Kevin Kolb,QB,2011,2011,$26
387,Trevor,Knowshon Moreno,RB,2009,2011,$28
943,Trevor,Kyle Rudolph,TE,2011,2013,$1
201,Trevor,Marques Colston,WR,2009,2011,$120
59,Trevor,Mason Crosby,K,2010,2012,$2
293,Trevor,Maurice Jones-Drew,RB,2011,2011,$230
214,Trevor,Osi Umenyiora,DL,2009,2011,$4
294,Trevor,Peyton Manning,QB,2011,2011,$140
179,Trevor,Reggie Bush,RB,2011,2013,$22
515,Trevor,Rob Gronkowski,TE,2010,2012,$1
810,Trevor,Ryan Mallett,QB,2011,2013,$1
610,Trevor,Sean Weatherspoon,LB,2010,2012,$1
890,Trevor,Stefen Wisniewski,WR,2011,2011,$35
1020,Trevor,Terrelle Pryor,QB,2011,2013,$1
500,Syed,Billy Cundiff,QB,FA,2011,$1
454,Syed,Chris Ogbonnaya,RB,FA,2011,$20
-1,James,Colin McCarthy,LB,2011,2013,$1
-1,Syed,Danario Alexander,WR,2011,2013,$3
735,Syed,Danny Woodhead,RB,2011,2013,$1
560,Keyon,Demaryius Thomas,WR,2010,2012,$8
564,Syed,Dexter McCluster,WR,2010,2012,$8
188,Syed,Eli Manning,QB,2011,2013,$28
642,Trevor,Golden Tate,WR,2010,2012,$15
835,Syed,Greg Little,WR,2011,2013,$26
668,Syed,Jason Babin,LB,FA,2011,$5
